%time,field.data
1681268853865615412,0.223475515842
1681268853866703702,0.226726785302
1681268853905297476,0.228993520141
1681268853909791180,0.23005309701
1681268853960099374,0.229752674699
1681268853961322593,0.227309271693
1681268854000148795,0.227122321725
1681268854003702988,0.229766726494
1681268854052298029,0.230754464865
1681268854053746953,0.232657656074
1681268854101995903,0.232514098287
1681268854102002682,0.219898462296
1681268854145237153,0.215815678239
1681268854155127489,0.217197954655
1681268854160289954,0.220337763429
1681268854176351739,0.221716791391
1681268854179297942,0.226886600256
1681268854184153056,0.224167570472
1681268854213548312,0.226113989949
1681268854217721863,0.226646840572
1681268854247305204,0.22465506196
1681268854250350968,0.225003480911
1681268854310288238,0.227852761745
1681268854310406322,0.225018426776
1681268854317070829,0.22219568491
1681268854328229039,0.21833781898
1681268854335663664,0.218536943197
1681268854367013819,0.220488756895
1681268854380437102,0.220023855567
1681268854412010782,0.221310064197
1681268854424516750,0.218962520361
1681268854440568434,0.219661489129
1681268854458702946,0.217669174075
1681268854472738670,0.218135431409
1681268854473078067,0.216510042548
1681268854481288825,0.220699250698
1681268854502411757,0.223103836179
1681268854525536240,0.222409874201
1681268854554512289,0.221187323332
1681268854569934509,0.224570706487
1681268854597229578,0.229563310742
1681268854615723315,0.225735291839
1681268854645919778,0.223973304033
1681268854657208032,0.225093945861
1681268854690637166,0.223886758089
1681268854702126459,0.22521905601
1681268854710019292,0.224283963442
1681268854719729078,0.221549227834
1681268854747279143,0.218312948942
1681268854760231974,0.218866825104
1681268854787999104,0.221223294735
1681268854808585977,0.221551835537
1681268854812572783,0.223736315966
1681268854824338292,0.226349890232
1681268854858510733,0.225711613894
1681268854870373250,0.224706053734
1681268854897467786,0.226685509086
1681268854908809138,0.224181100726
1681268854943050103,0.223574101925
1681268854951495273,0.221032559872
1681268854988891953,0.225221633911
1681268854999617215,0.227578446269
1681268855002594894,0.227705299854
1681268855018352657,0.227031797171
1681268855038110586,0.227225244045
1681268855065004059,0.226830497384
1681268855084386282,0.227403149009
1681268855111097248,0.225959330797
1681268855128205153,0.224614977837
1681268855142481388,0.221899047494
1681268855151062188,0.220843225718
1681268855163264644,0.220182731748
1681268855196968903,0.217297062278
1681268855209907934,0.218505218625
1681268855238835276,0.21900434792
1681268855252137509,0.220809340477
1681268855284558555,0.219357982278
1681268855302240423,0.223200902343
1681268855305478975,0.220421373844
1681268855319396855,0.219841882586
1681268855346824235,0.2181096524
1681268855360270792,0.217446565628
1681268855387413424,0.21998141706
1681268855402914927,0.219573065639
1681268855406557607,0.219913318753
1681268855421256006,0.222133874893
1681268855457074274,0.222457408905
1681268855463996955,0.222547382116
1681268855498836176,0.223054096103
1681268855515445441,0.226434856653
1681268855551961032,0.224177271128
1681268855560243974,0.219627514482
1681268855570695719,0.217293396592
1681268855585241244,0.219888389111
1681268855590759916,0.220166027546
1681268855599479326,0.223064795136
1681268855626544121,0.222357645631
1681268855628943959,0.217566236854
1681268855673463492,0.217748567462
1681268855678254179,0.2207390517
1681268855712449089,0.220952838659
1681268855720947835,0.22892601788
1681268855750264203,0.22680041194
1681268855758665021,0.224305465817
1681268855810882048,0.220039993525
1681268855811573167,0.224705606699
1681268855853055842,0.223410323262
1681268855855977543,0.224446997046
1681268855901689264,0.221718683839
1681268855903862970,0.219463557005
1681268855907820073,0.221371084452
1681268855923704444,0.221138358116
1681268855932682976,0.217863306403
1681268855941779422,0.211621657014
1681268855969081080,0.209818482399
1681268855972840923,0.209273397923
1681268856007285927,0.21538901329
1681268856010683480,0.215108081698
1681268856064254353,0.215796753764
1681268856065627369,0.214449465275
1681268856099095998,0.220917761326
1681268856104568801,0.220869854093
1681268856157422908,0.220871657133
1681268856159163741,0.220110923052
1681268856209420075,0.226279035211
1681268856209499869,0.228841677308
1681268856223391555,0.226706385612
1681268856226191875,0.230172783136
1681268856238602989,0.225332066417
1681268856244767379,0.228702783585
1681268856264819663,0.225606262684
1681268856266442706,0.228106975555
1681268856313134123,0.22548571229
1681268856315125509,0.224351689219
1681268856358037401,0.222713187337
1681268856358218205,0.221373364329
1681268856398031799,0.223574966192
1681268856401308055,0.222288668156
1681268856453714360,0.224223732948
1681268856456417552,0.223261937499
1681268856494647705,0.223896741867
1681268856499141245,0.222598925233
1681268856544152722,0.220389261842
1681268856552155234,0.220320239663
1681268856557538869,0.219378083944
1681268856570488910,0.224155426025
1681268856571080034,0.220448955894
1681268856611881810,0.2211792171
1681268856612527652,0.22114123404
1681268856658522499,0.221873760223
1681268856661927941,0.221906915307
1681268856708569206,0.227244898677
1681268856712360723,0.226248294115
1681268856737411690,0.226435855031
1681268856745473520,0.221754401922
1681268856782024799,0.220615074039
1681268856795572547,0.224438756704
1681268856804802490,0.221174508333
1681268856830795963,0.219394475222
1681268856833698841,0.219610020518
1681268856840267428,0.221364304423
1681268856866938269,0.223080351949
1681268856867476547,0.217877537012
1681268856908926219,0.225518748164
1681268856911024353,0.226827010512
1681268856962495472,0.225562080741
1681268856963737210,0.227790057659
1681268856999822219,0.220753729343
1681268857002212520,0.222473144531
1681268857047816073,0.224105477333
1681268857049437906,0.223587155342
1681268857100050700,0.225552767515
1681268857101033234,0.225134417415
1681268857132947537,0.22598400712
1681268857135934981,0.227043166757
1681268857159125179,0.226959496737
1681268857162547740,0.225901782513
1681268857176967013,0.228231862187
1681268857178521911,0.226847305894
1681268857210980428,0.227276325226
1681268857214221283,0.228235095739
1681268857259973955,0.23107907176
1681268857260438594,0.231588557363
1681268857310091322,0.230561554432
1681268857310764566,0.226199731231
1681268857352200935,0.224794894457
1681268857352634450,0.223493993282
1681268857400739136,0.226900339127
1681268857402343412,0.22827988863
1681268857416718504,0.230156853795
1681268857416730312,0.229867488146
1681268857428798839,0.226650282741
1681268857432140023,0.228401958942
1681268857475385299,0.222234889865
1681268857476329307,0.231346577406
1681268857518010747,0.218879461288
1681268857519528970,0.221001625061
1681268857565739570,0.214259758592
1681268857566148109,0.213955312967
1681268857607513253,0.212732553482
1681268857608429534,0.220200330019
1681268857658172586,0.221871361136
1681268857661081011,0.221773952246
1681268857695906530,0.220657616854
1681268857702008832,0.219301834702
1681268857707443536,0.222287848592
1681268857711638735,0.221732437611
1681268857729827552,0.222673743963
1681268857730252036,0.221557334065
1681268857769027192,0.222713559866
1681268857770100606,0.233106002212
1681268857819435581,0.233993038535
1681268857820807341,0.23052111268
1681268857858396359,0.226414933801
1681268857861982033,0.222851261497
1681268857914374987,0.226816996932
1681268857918701406,0.226087287068
1681268857962381197,0.222417399287
1681268857963076966,0.217903003097
1681268857973234412,0.220682233572
1681268857987563915,0.224223136902
1681268857987903771,0.219751358032
1681268857995734380,0.221652805805
1681268858029678967,0.219957143068
1681268858030312435,0.219971910119
1681268858079766143,0.223074033856
1681268858080295266,0.222826361656
1681268858117698806,0.224854648113
1681268858122012700,0.223929956555
1681268858161871426,0.225233674049
1681268858165150733,0.226619198918
1681268858205293233,0.220979452133
1681268858208883689,0.222076505423
1681268858249052984,0.216080725193
1681268858249689010,0.215956807137
1681268858298332441,0.220006719232
1681268858302568563,0.221271365881
1681268858315679246,0.220692172647
1681268858319518866,0.220351502299
1681268858334265132,0.221299916506
1681268858335941114,0.219221845269
1681268858369242111,0.221804961562
1681268858372965707,0.220381140709
1681268858411997277,0.218948319554
1681268858414079732,0.22370198369
1681268858464188713,0.222993418574
1681268858473601410,0.225731432438
1681268858481003543,0.224841207266
1681268858501070556,0.223415851593
1681268858508788289,0.222819045186
1681268858533297924,0.224149420857
1681268858538871890,0.229294359684
1681268858580296163,0.220745056868
1681268858585180207,0.222607597709
1681268858632623020,0.220593124628
1681268858634951485,0.221412777901
1681268858663953018,0.227514371276
1681268858666293204,0.229256600142
1681268858699648120,0.227988451719
1681268858712270479,0.22457177937
1681268858753889154,0.223671302199
1681268858763618171,0.221816942096
1681268858764016525,0.223101660609
1681268858778313543,0.220921590924
1681268858797074002,0.219939634204
1681268858797613458,0.218265965581
1681268858829366320,0.221315070987
1681268858829638519,0.226504504681
1681268858884535824,0.224168419838
1681268858886478906,0.224628478289
