%time,field.data
1678321646197515972,0.400158435106
1678321646228949251,0.399466067553
1678321646255309551,0.399880647659
1678321646282166300,0.400224298239
1678321646282188484,0.40028449893
1678321646320649293,0.399697840214
1678321646354298626,0.399746030569
1678321646384559618,0.400249689817
1678321646384585803,0.40049842
1678321646408360600,0.400630235672
1678321646454637338,0.40038010478
1678321646464225492,0.401013821363
1678321646498979547,0.400572836399
1678321646511976425,0.399817198515
1678321646549112083,0.39999344945
1678321646570586083,0.399676352739
1678321646580826027,0.400163948536
1678321646629913694,0.40081563592
1678321646654703991,0.400273144245
1678321646680449357,0.399933040142
1678321646680476618,0.400786429644
1678321646729434616,0.400788187981
1678321646754780275,0.40083566308
1678321646780438466,0.401954054832
1678321646804618115,0.400045007467
1678321646836517897,0.39984536171
1678321646879252253,0.399491399527
1678321646879410668,0.40026435256
1678321646905844209,0.400607198477
1678321646905876063,0.400745272636
1678321646930248494,0.400487661362
1678321646956822002,0.39994519949
1678321646999154805,0.400392144918
1678321647029501698,0.400550305843
1678321647055676185,0.400071263313
1678321647081356716,0.400319516659
1678321647081397406,0.400084167719
1678321647117565905,0.40010330081
1678321647157839414,0.400112450123
1678321647182593620,0.400408446789
1678321647204327411,0.401156425476
1678321647230678234,0.400861620903
1678321647254325011,0.401100367308
1678321647285788371,0.400782108307
1678321647305422965,0.401453971863
1678321647305475106,0.401484549046
1678321647332280219,0.400491684675
1678321647405641524,0.400603681803
1678321647405709037,0.401118069887
1678321647435111227,0.401385694742
1678321647435264260,0.400108963251
1678321647479431124,0.400144070387
1678321647505151911,0.400808513165
1678321647549377438,0.401246130466
1678321647549406618,0.40033942461
1678321647556808742,0.399982094765
1678321647643656616,0.400327652693
1678321647657288517,0.400583446026
1678321647657320251,0.400156438351
1678321647657369735,0.400359421968
1678321647721494157,0.400447070599
1678321647755930581,0.400244891644
1678321647756069166,0.400366783142
1678321647779789253,0.400488704443
1678321647779852656,0.40056475997
1678321647819043971,0.400423049927
1678321647856816128,0.400800645351
1678321647879235571,0.400319069624
1678321647879311784,0.400281757116
1678321647906716897,0.400654166937
1678321647929993606,0.400503516197
1678321647955142539,0.40101775527
1678321647999106706,0.400576561689
1678321648032166334,0.400869607925
1678321648058434402,0.399926692247
1678321648081676038,0.399030327797
1678321648106406894,0.397881299257
1678321648106483150,0.395381689072
1678321648131236445,0.391387611628
1678321648179565521,0.387041389942
1678321648206946203,0.380348473787
1678321648233732592,0.373512029648
1678321648268006253,0.366114228964
1678321648308586841,0.354592859745
1678321648308612588,0.342572391033
1678321648334243859,0.328471004963
1678321648359235371,0.312539130449
1678321648383545734,0.29580116272
1678321648407292287,0.277976930141
1678321648432569721,0.258353441954
1678321648457671012,0.242279991508
1678321648457713059,0.224320024252
1678321648482731258,0.205608084798
1678321648531129636,0.183959215879
1678321648560551072,0.163821563125
1678321648577537861,0.148478031158
1678321648607986240,0.133528858423
1678321648632575805,0.0990488007665
1678321648632598976,0.0714159756899
1678321648659862410,0.0452521070838
1678321648682678399,0.019674282521
1678321648707793378,-0.00353252328932
1678321648759443655,-0.0274085886776
1678321648783114171,-0.049705542624
1678321648808224564,-0.0762271285057
1678321648808298645,-0.0970538407564
1678321648838921738,-0.09831956774
1678321648879010108,-0.132140636444
1678321648910227180,-0.150123372674
1678321648933492902,-0.177470818162
1678321648957604683,-0.203643068671
1678321648983972417,-0.225808262825
1678321648984050964,-0.251876890659
1678321649019166094,-0.270900666714
1678321649058405696,-0.295437753201
1678321649078366814,-0.313425928354
1678321649109252471,-0.335968494415
1678321649109304700,-0.3554892838
1678321649158919766,-0.36809310317
1678321649183636190,-0.397852569818
1678321649208451807,-0.409989744425
1678321649208483411,-0.432058125734
1678321649233570090,-0.465605944395
1678321649259247210,-0.488842397928
1678321649283931765,-0.501317560673
1678321649333644452,-0.514733672142
1678321649358458430,-0.529730916023
1678321649381965493,-0.572825133801
1678321649382062039,-0.591838300228
1678321649419077211,-0.640624582767
1678321649459915499,-0.64755398035
1678321649485732310,-0.663407444954
1678321649512083706,-0.715668559074
1678321649535817337,-0.729700028896
1678321649560962452,-0.763665676117
1678321649582230852,-0.781712114811
1678321649608713398,-0.811994016171
1678321649608738156,-0.839183866978
1678321649634238044,-0.856589496136
1678321649679127540,-0.859323322773
1678321649710734326,-0.82514411211
1678321649759242978,-0.788533627987
1678321649759275739,-0.751794755459
1678321649786945089,-0.702303230762
1678321649786980629,-0.648587942123
1678321649820404331,-0.644619166851
1678321649839995587,-0.806616723537
1678321649877644115,-0.801518082619
1678321649910936141,-0.796373188496
1678321649935601390,-0.789265751839
1678321649957393132,-0.778312206268
1678321649985643227,-0.768669724464
1678321650010679318,-0.755680978298
1678321650010728612,-0.741736829281
1678321650036008631,-0.724365592003
1678321650085750862,-0.704204857349
1678321650109356422,-0.679545342922
1678321650129250665,-0.650970697403
1678321650129285428,-0.618892669678
1678321650167770794,-0.581342816353
1678321650207569761,-0.540318727493
1678321650238563851,-0.49449211359
1678321650261260309,-0.446558207273
1678321650286615779,-0.397352576256
1678321650311619304,-0.344060957432
1678321650311649538,-0.289165854454
1678321650349168435,-0.23147778213
1678321650385527946,-0.171950697899
1678321650412852154,-0.114368483424
1678321650436741305,-0.0586717352271
1678321650436763944,-0.00613524904475
1678321650488774746,0.0449116565287
1678321650511318587,0.0899581834674
1678321650537090536,0.138009607792
1678321650537120631,0.175230666995
1678321650562312425,0.204017490149
1678321650588016084,0.236668199301
1678321650612468424,0.263774245977
1678321650712126418,0.29150608182
1678321650748234614,0.314175754786
1678321650748283819,0.334526211023
1678321650748311248,0.35259065032
1678321650748431266,0.369327247143
1678321650748442705,0.38586717844
1678321650786922288,0.400136381388
1678321650829198667,0.411004811525
1678321650862722255,0.422260820866
1678321650892875072,0.428633898497
1678321650892909499,0.436345010996
1678321650929598416,0.443083941936
1678321650943987005,0.445657491684
1678321650963702384,0.449823975563
1678321651016811302,0.453948765993
1678321651059366603,0.45771664381
1678321651088022308,0.46208012104
1678321651088048208,0.463598012924
1678321651116559602,0.463110685349
