%time,field.data
1681268855570950593,-0.0126868449152
1681268855585854975,-0.0117749953642
1681268855590814402,-0.0120015228167
1681268855599509053,-0.0120326764882
1681268855627176980,-0.0109800407663
1681268855629029921,-0.0130026359111
1681268855674471262,-0.0140015846118
1681268855678228793,-0.0107231354341
1681268855719040942,-0.0111533971503
1681268855720950694,-0.011860624887
1681268855750775527,-0.0127507233992
1681268855758718416,-0.0115596894175
1681268855810882031,-0.0119081884623
1681268855811606816,-0.011360633187
1681268855853139172,-0.0113868992776
1681268855855978032,-0.00937018170953
1681268855901689196,-0.0119795417413
1681268855903920983,-0.0103806685656
1681268855907823993,-0.0107449861243
1681268855924298744,-0.0104173375294
1681268855932706167,-0.00963666476309
1681268855941903787,-0.0109355393797
1681268855969184258,-0.0114707276225
1681268855972698608,-0.0112774809822
1681268856007303877,-0.0118934446946
1681268856010739100,-0.0110514406115
1681268856064390005,-0.0114250304177
1681268856065395663,-0.0109852012247
1681268856099119235,-0.0102515257895
1681268856104568827,-0.0097747463733
1681268856157722173,-0.00977048557252
1681268856159132634,-0.00877143722028
1681268856206040072,-0.00967544689775
1681268856209878127,-0.0101101612672
1681268856223046733,-0.00952097214758
1681268856226313369,-0.00857618171722
1681268856238603828,-0.00942014530301
1681268856244878997,-0.0084505546838
1681268856264708519,-0.0104657262564
1681268856266465926,-0.0116427186877
1681268856313194560,-0.0110344616696
1681268856315046795,-0.0111467819661
1681268856357905727,-0.0109468083829
1681268856358288330,-0.0109622543678
1681268856397538324,-0.00973002519459
1681268856401450367,-0.00848903134465
1681268856455426087,-0.00906329136342
1681268856456521822,-0.0111757218838
1681268856494643958,-0.0113633694127
1681268856499102726,-0.0121856704354
1681268856544132978,-0.012739664875
1681268856544277542,-0.0122378068045
1681268856552148137,-0.0125731294975
1681268856557855298,-0.0128879882395
1681268856570286823,-0.0111417751759
1681268856571180733,-0.0099441325292
1681268856611881816,-0.0111231766641
1681268856612547222,-0.0117341289297
1681268856658526356,-0.0112570161
1681268856661907739,-0.010868633166
1681268856708610933,-0.0086821783334
1681268856712439512,-0.0098361633718
1681268856737448559,-0.0113613959402
1681268856745525627,-0.0100951297209
1681268856782549815,-0.0101413000375
1681268856795986985,-0.00897035654634
1681268856804860540,-0.00912164151669
1681268856830880537,-0.00881664082408
1681268856833860769,-0.00958315376192
1681268856840534586,-0.0104480544105
1681268856867024195,-0.00999952759594
1681268856867480222,-0.0114129465073
1681268856909183208,-0.0102821588516
1681268856911053482,-0.00924874376506
1681268856962622039,-0.00972025748342
1681268856963678370,-0.00923715624958
1681268857000418286,-0.0104985041544
1681268857002203893,-0.00983777921647
1681268857048649440,-0.010742360726
1681268857049392646,-0.0103491656482
1681268857100212016,-0.0099634276703
1681268857101027646,-0.0106388209388
1681268857133822177,-0.0108701623976
1681268857136937486,-0.00935105420649
1681268857162048444,-0.00952144525945
1681268857162620263,-0.0111941676587
1681268857177174890,-0.0122988047078
1681268857178521839,-0.0111102405936
1681268857210615107,-0.00957190152258
1681268857214337575,-0.00977231375873
1681268857260193601,-0.00961072742939
1681268857260659426,-0.010298573412
1681268857310139626,-0.00923190172762
1681268857310817183,-0.008634949103
1681268857352357535,-0.00771727412939
1681268857352641483,-0.0092450203374
1681268857402352291,-0.00641474593431
1681268857402699730,-0.00660109147429
1681268857417030080,-0.0066503607668
1681268857417369487,-0.00654518976808
1681268857428757521,-0.00826593488455
1681268857432276047,-0.00777983199805
1681268857475636636,-0.00999533943832
1681268857476339610,-0.00893914978951
1681268857518041035,-0.00938808172941
1681268857518988067,-0.00918726529926
1681268857566244316,-0.0122068300843
1681268857608181549,-0.0119862053543
1681268857608625559,-0.00921566411853
1681268857658351474,-0.0104777989909
1681268857661079658,-0.0106107043102
1681268857695566302,-0.0108869420364
1681268857702236021,-0.0107167707756
1681268857707654574,-0.00944000482559
1681268857711633140,-0.0108419805765
1681268857730294213,-0.0101839778945
1681268857730403762,-0.0111113060266
1681268857769284826,-0.0118243731558
1681268857770150283,-0.0103423278779
1681268857819475913,-0.0100605236366
1681268857820799197,-0.0115262111649
1681268857858600742,-0.00936303287745
