%time,field.data
1681268435502600839,-0.00561303505674
1681268435504406516,-0.00528325326741
1681268435532898122,-0.00591734657064
1681268435551065237,-0.00662594242021
1681268435556845642,-0.00718012545258
1681268435564022621,-0.00700312154368
1681268435585264819,-0.00827693752944
1681268435600592152,-0.00749422889203
1681268435630047205,-0.00719252740964
1681268435644822391,-0.00666605960578
1681268435648487242,-0.00757095078006
1681268435663717356,-0.00727383838966
1681268435689700306,-0.0070625282824
1681268435708239359,-0.00728839635849
1681268435737651240,-0.00764299090952
1681268435747809788,-0.00572483288124
1681268435787734221,-0.00534072052687
1681268435800188048,-0.00592643581331
1681268435825466280,-0.00660207262263
1681268435835336959,-0.00683909282088
1681268435869200881,-0.00630975048989
1681268435901784012,-0.0059402952902
1681268435902576728,-0.00475695030764
1681268435906285007,-0.00411672377959
1681268435937016494,-0.00436119036749
1681268435946767101,-0.00391101790592
1681268435976868887,-0.00421651359648
1681268435992762485,-0.00479144789279
1681268435998910568,-0.00438510067761
1681268436004777016,-0.004824871663
1681268436049097183,-0.00425562309101
1681268436057964837,-0.00304185110144
1681268436100423802,-0.00304941902868
1681268436102976307,-0.00392498029396
1681268436138852345,-0.00508913118392
1681268436142900190,-0.00536213908345
1681268436159408439,-0.00387336849235
1681268436166435861,-0.00369861209765
1681268436177029360,-0.00402930611745
1681268436205651528,-0.00300749670714
1681268436225651099,-0.00420864159241
1681268436248844944,-0.00388023536652
1681268436270162730,-0.00580994039774
1681268436284862048,-0.005478607025
1681268436299422058,-0.00587652949616
1681268436310038282,-0.00519663328305
1681268436346676175,-0.00578462192789
1681268436355982318,-0.00573163665831
1681268436406764894,-0.00642208801582
1681268436407504963,-0.00616081990302
1681268436414040514,-0.00449748989195
1681268436420556510,-0.00384673359804
1681268436441447077,-0.00397236086428
1681268436463827857,-0.00369511707686
1681268436485553836,-0.00538591295481
1681268436512372269,-0.00653724884614
1681268436532757653,-0.00698341149837
1681268436543435188,-0.00679120933637
1681268436557376853,-0.00597346015275
1681268436569281637,-0.00580418715253
1681268436616167662,-0.00671934522688
1681268436616310453,-0.00675052776933
1681268436656761760,-0.00620404398069
1681268436660383032,-0.0054265758954
1681268436666487180,-0.00518266111612
1681268436682187110,-0.00511510996148
1681268436695466456,-0.00526308827102
1681268436721107482,-0.00549829145893
1681268436737920871,-0.00411066692322
1681268436764752859,-0.00508813746274
1681268436778367698,-0.00589950149879
1681268436810955377,-0.00441031390801
1681268436832186208,-0.00498163187876
1681268436861445735,-0.00425617583096
1681268436870660456,-0.00407996261492
1681268436887663577,-0.00399610307068
1681268436901353490,-0.00419133761898
1681268436904024749,-0.00509312888607
1681268436954762959,-0.0057956292294
1681268436958579661,-0.00481708347797
1681268437015604443,-0.00597147364169
1681268437018856053,-0.00613943533972
1681268437035322855,-0.00688399653882
1681268437039559244,-0.005156788975
1681268437052628247,-0.00516282347962
1681268437057756794,-0.00641185464337
1681268437068178501,-0.00696394359693
1681268437071953199,-0.0058674858883
1681268437103528425,-0.00690337363631
1681268437117188894,-0.00712228380144
1681268437153313909,-0.00561833987013
1681268437160626340,-0.0057412320748
1681268437192401353,-0.00726023828611
1681268437207785155,-0.00848618056625
1681268437219089448,-0.00775129208341
1681268437235533724,-0.00672900211066
1681268437239549213,-0.00619207322598
1681268437291157739,-0.00509113213047
1681268437299720926,-0.00600667670369
1681268437335893401,-0.00498497392982
1681268437339562677,-0.00391545752063
1681268437383055835,-0.00528576597571
1681268437395582793,-0.00608494598418
1681268437400236747,-0.00539614493027
1681268437407501281,-0.0053399624303
1681268437419190137,-0.00439742207527
1681268437450739538,-0.00573935778812
1681268437466934072,-0.00521906884387
1681268437479733959,-0.00528292264789
1681268437501404112,-0.00653824256733
1681268437503996849,-0.0068249986507
1681268437547710169,-0.00777097977698
1681268437549491825,-0.0078003173694
1681268437601312291,-0.00631997501478
1681268437603353788,-0.00544063793495
1681268437635366114,-0.00661789672449
1681268437638855230,-0.0066684181802
1681268437686828385,-0.00652884785086
1681268437705226973,-0.00654907850549
1681268437709150017,-0.00662113819271
1681268437721618057,-0.00691271806136
1681268437727898385,-0.00682081049308
1681268437749431221,-0.00833167694509
1681268437750519136,-0.00854393560439
1681268437760337548,-0.00889863725752
1681268437793444336,-0.00750377355143
1681268437801415227,-0.00807014666498
1681268437832339729,-0.00800096895546
1681268437848679310,-0.00731491157785
1681268437883360768,-0.00701832352206
1681268437887933866,-0.00722818356007
1681268437923016085,-0.00714878039435
1681268437931019244,-0.00667484849691
1681268437967241716,-0.00612530298531
1681268437983524611,-0.00602122116834
1681268438016498389,-0.00490385945886
1681268438020768932,-0.00464801769704
1681268438067441265,-0.00594835355878
1681268438083621090,-0.00685217930004
1681268438084619555,-0.00565090309829
1681268438100431114,-0.00627151550725
1681268438101335725,-0.00679645314813
1681268438105509182,-0.00645542843267
1681268438125601951,-0.00604309607297
1681268438145861161,-0.00569915212691
1681268438174514999,-0.00598431937397
1681268438189134378,-0.00634262617677
1681268438219048391,-0.00644712895155
1681268438232620429,-0.00551538774744
1681268438268005436,-0.00459920428693
1681268438279279610,-0.00455236202106
1681268438307926356,-0.00582934822887
1681268438324792270,-0.00606599543244
1681268438331589552,-0.00588763551787
1681268438342092318,-0.00501657091081
1681268438369399355,-0.00559167424217
1681268438387678137,-0.00557509204373
1681268438396555469,-0.00513595016673
1681268438402996302,-0.00508456863463
1681268438434522786,-0.00457248138264
1681268438439478672,-0.00519254524261
1681268438475983305,-0.00546249328181
1681268438487426118,-0.00555084692314
1681268438528633315,-0.00637941947207
1681268438535309200,-0.00541566358879
1681268438570705678,-0.00594348320737
1681268438583826027,-0.005756911356
1681268438606400717,-0.00637011323124
1681268438624408375,-0.00564436241984
1681268438626503124,-0.00584203144535
1681268438646213400,-0.00604992965236
1681268438660915439,-0.00616159662604
1681268438692944566,-0.00630716048181
1681268438704161937,-0.00615910766646
1681268438720864883,-0.00600204756483
1681268438731269170,-0.00591747416183
1681268438743236357,-0.00554403103888
1681268438781055909,-0.00654831668362
1681268438787409717,-0.0072951130569
1681268438798169693,-0.00683493120596
1681268438809225132,-0.00693530961871
1681268438822799948,-0.00658343546093
1681268438846767173,-0.00749460980296
1681268438874768037,-0.00881498772651
1681268438898637750,-0.00717891240492
1681268438915583933,-0.00700411573052
1681268438936852115,-0.00462561659515
1681268438956674820,-0.00449505681172
1681268438986480756,-0.00562113709748
1681268439003956290,-0.00541801843792
1681268439024440495,-0.0080595780164
1681268439053865662,-0.00841934792697
1681268439070007231,-0.00700811995193
1681268439083477632,-0.000333970383508
1681268439086929858,0.0318942330778
1681268439094091882,0.0331933498383
1681268439104009333,0.00649833399802
1681268439112931629,0.00671177357435
1681268439119269073,0.0113160070032
1681268439146098462,-0.000196300446987
1681268439167409559,0.00783078279346
1681268439197929978,0.000522655667737
1681268439206228885,0.00778282247484
1681268439238332956,-0.00230476935394
1681268439256890418,0.0031097989995
1681268439296566224,-0.00359920389019
1681268439302160538,0.00337448692881
1681268439326894167,-0.00083272869233
1681268439345538894,-0.00283307628706
1681268439349470890,0.00463531259447
1681268439367313192,0.00461305072531
1681268439368873007,-0.000395352952182
1681268439385828747,-0.0015952057438
1681268439404195534,-0.00585239799693
1681268439420082524,-0.00379190966487
1681268439451800427,-0.00660596089438
1681268439463211582,-0.00265959394164
1681268439495862254,-0.00665594357997
1681268439510568651,-0.00496012344956
1681268439536136694,-0.006372991018
1681268439551171697,-0.0042327567935
1681268439587795292,-0.00919278059155
1681268439596075612,-0.00575325032696
1681268439625257016,-0.00596290733665
1681268439642073696,-0.00415163533762
1681268439667422792,-0.00410088291392
1681268439686485260,-0.00665410561487
1681268439688055339,-0.00598035333678
1681268439709866591,-0.00483993533999
1681268439711643640,-0.00625520618632
1681268439718441065,6.27614068985
1681268439746842935,6.27806711197
1681268439760967889,6.27840137482
1681268439789248273,6.27883911133
1681268439803366962,6.27928829193
1681268439842238701,-0.00147865107283
1681268439848294722,7.78728426667e-05
1681268439902138925,-0.00191991217434
1681268439903198088,-0.000488441379275
1681268439937075966,-0.00400693435222
1681268439942010535,-0.00283735827543
1681268439976048999,-0.00171313725878
1681268439994403446,-0.00141426804475
1681268440004364182,-0.000578515697271
1681268440007555389,7.30607716832e-05
1681268440024055980,0.000765787088312
1681268440055459995,3.40288243024e-05
1681268440055602060,0.000405921338825
1681268440062843636,-2.23200386245e-05
1681268440099752603,-0.00370919285342
1681268440105693430,-0.00264925253578
1681268440134768085,-0.00420680362731
1681268440145460427,-0.00344378664158
1681268440188688974,-0.00299722119235
1681268440193991170,-0.00232493714429
1681268440224904105,-0.0039829146117
1681268440240634283,-0.00359346740879
1681268440268465575,-0.00111254281364
1681268440297916737,9.03997643036e-05
1681268440298577444,-0.00352151342668
1681268440307855082,-0.00436927890405
1681268440322809343,-0.00436027767137
1681268440347509055,-0.00394697813317
1681268440362721499,-0.00372958835214
1681268440367043253,-0.00406015245244
1681268440394888383,-0.00633186707273
1681268440401878910,-0.0064846817404
1681268440439125505,-0.00532055320218
1681268440452821786,-0.00622502993792
1681268440483957713,-0.00733176199719
1681268440492179522,-0.00788934342563
1681268440529294837,-0.00460917223245
1681268440545530052,-0.00432402454317
1681268440548822901,-0.00501455785707
1681268440564537163,-0.00369669450447
1681268440585508581,-0.00377049995586
1681268440610708991,-0.004788486287
1681268440614656297,-0.00520475208759
1681268440619413537,-0.00584669411182
1681268440652486076,-0.00284556485713
1681268440662201268,-0.00249142758548
1681268440701929783,-0.00172617798671
1681268440705106077,-0.00167590007186
1681268440735734943,-0.00404076138511
1681268440746845160,-0.00375677272677
1681268440780775557,-0.00530070951208
1681268440796624599,-0.00525097874925
1681268440829373671,-0.00443476857617
1681268440835186076,-0.00466219428927
1681268440870995930,-0.00377984624356
1681268440890787366,-0.0045596268028
1681268440903908497,-0.00545945111662
1681268440906467780,-0.00115338608157
1681268440935791764,-0.00175629160367
1681268440952487183,-0.0013239167165
1681268440957194958,-0.00221112044528
1681268440961327614,-0.00337747531012
1681268440998448581,-0.00303736678325
1681268441002831296,-0.00336340325885
1681268441050503761,-0.000972655019723
1681268441054139543,-0.00147796329111
1681268441090198489,-0.00123063998763
1681268441094003528,-0.000155086439918
1681268441126242186,-0.00173045427073
1681268441150151765,-0.000578270293772
1681268441153792613,-0.000153651839355
1681268441163467669,0.00324151455425
1681268441185179604,0.0033796755597
1681268441216994901,0.00288441265002
1681268441217399359,-0.000911212235224
1681268441223391521,-0.000455232337117
1681268441256745329,0.000818152970169
1681268441262719338,0.00169882935006
1681268441300653155,0.00176967051812
1681268441311483814,0.00170075485948
1681268441343269819,0.00153762917034
1681268441356699992,0.00180332001764
1681268441401570680,0.00264962925576
1681268441406580936,0.00258303107694
1681268441437151986,-0.00133819761686
1681268441450980650,-0.00014301011106
1681268441454474559,8.26992327347e-05
1681268441470335736,-0.00141339318361
1681268441472210848,-0.00123868789524
1681268441481515132,-0.00277380482294
1681268441501878132,-0.000870244344696
1681268441524060521,0.000939641904552
1681268441550817562,-0.000321618863381
1681268441565798780,-0.00143938069232
1681268441597598825,0.00269152503461
1681268441610547932,0.0031268291641
1681268441637122778,-0.00116955873091
1681268441664863169,-0.00199571158737
1681268441686850569,-0.00466950330883
1681268441701399466,-0.00395533349365
1681268441728474403,-0.00118291098624
1681268441748367788,-0.000722749449778
1681268441752665710,-0.000700950447936
1681268441771093556,-0.0011388749117
1681268441771259753,-0.000325946108205
1681268441785751006,-0.00134561618324
1681268441801445976,-0.000795777246822
1681268441819674057,-0.00103709020186
1681268441858646673,-0.0063297227025
1681268441871576268,-0.00609748298302
1681268441894521214,-0.00566152622923
1681268441916610063,-0.00654972949997
1681268441951758004,-0.00335457921028
1681268441961163188,-0.0026318859309
1681268441987939331,-0.00314278318547
1681268442008940103,-0.0028427359648
1681268442022927642,-0.00250513292849
1681268442032299514,-0.00547897117212
1681268442048807514,-0.00920068100095
1681268442052525936,-0.00923934206367
1681268442063553412,-0.00700212782249
1681268442086067730,-0.00708457827568
1681268442109637946,-0.00615546153858
1681268442123579539,-0.00732226436958
1681268442148560346,-0.00675542419776
1681268442174349816,-0.00758773088455
1681268442202214157,-0.00489001534879
1681268442218424792,-0.00555117521435
1681268442238473996,-0.00692057004198
1681268442267427299,-0.00623856158927
1681268442289773784,-0.00306571647525
1681268442301894704,-0.00302552594803
1681268442319863310,-0.0039017603267
1681268442336944265,-0.00186537962873
1681268442350773268,-0.00156443950254
1681268442352950216,-0.0058345743455
