%time,field.data
1681058882466789115,-2.87890338898
1681058882482362752,-0.0174362454563
1681058882483137181,-0.0360737629235
1681058882517278971,-0.00998965557665
1681058882538959842,6.2416882515
1681058882555777215,6.23762607574
1681058882564756345,6.22225666046
1681058882567375410,6.22899103165
1681058882587482871,-0.0407040901482
1681058882594519992,-0.0183806475252
1681058882604292330,-0.0254231039435
1681058882632278995,-0.0215705446899
1681058882651041015,-0.042458768934
1681058882676909269,-0.0126374242827
1681058882698281462,-0.0100255254656
1681058882721342559,-0.0220384988934
1681058882745428949,-0.020062694326
1681058882765020426,-0.0118808122352
1681058882767296994,-0.0209029670805
1681058882775535989,-0.00132926239166
1681058882808422634,-0.00655224733055
1681058882813877629,-0.00681775202975
1681058882859052214,-0.0160995665938
1681058882884177263,-0.0206786897033
1681058882897750336,-0.0287494491786
1681058882908165879,-0.0183073617518
1681058882909100634,-0.0209369231015
1681058882923639782,-0.0270911473781
1681058882945515889,-0.0409624837339
1681058882978237861,-0.0252472255379
1681058882994970919,-0.0293717160821
1681058883026358656,-0.0226637609303
1681058883039517620,-0.0178120024502
1681058883072960739,-0.0258188135922
1681058883082521435,-0.0216724518687
1681058883093155852,-0.030431644991
1681058883114527811,-0.0333543233573
1681058883122793370,-0.0425684265792
1681058883143042830,-0.00258140382357
1681058883145813143,-0.00258140382357
1681058883156621995,-0.00236607762054
1681058883193029457,-0.0171805173159
1681058883197457749,-0.0176772363484
1681058883238517716,-0.0190927740186
1681058883241458711,-0.00575877912343
1681058883277194297,-0.0195312257856
1681058883288017792,-0.0202311929315
1681058883330318990,-0.0188956391066
1681058883338541562,-0.0205633733422
1681058883363595807,-0.0201432500035
1681058883377141745,-0.0192148629576
1681058883409339621,-0.0248603653163
1681058883424989230,-0.0266404431313
1681058883426628125,-0.0246985051781
1681058883443841584,-0.0255260486156
1681058883451477069,-0.010132224299
1681058883456776188,-0.00668588187546
1681058883482837040,-0.02293664217
1681058883496307531,-0.0341502800584
1681058883530417546,-0.0282643958926
1681058883542227860,-0.0140361478552
1681058883580790425,-0.0260704811662
1681058883587284490,-0.00659595429897
1681058883622333032,-0.0181632880121
1681058883630945216,-0.0255019646138
1681058883679486894,-0.0226491000503
1681058883680977889,-0.0117239132524
1681058883711204524,-0.024868818
1681058883725801941,-0.0227098036557
1681058883751170852,-0.0340598411858
1681058883761709900,-0.0416603498161
1681058883763257582,-0.0364697240293
1681058883783752973,0.00151300174184
1681058883794959401,-0.00890761427581
1681058883840308160,-0.0312563143671
1681058883842388886,-0.0169966835529
1681058883878546011,6.25922679901
1681058883881624173,6.2693772316
1681058883914564098,6.26415348053
1681058883925784853,-0.00465216627344
1681058883965404078,6.25631141663
1681058883974495149,6.25691080093
1681058884008998632,6.26152706146
1681058884021328793,6.25796747208
1681058884061918928,-0.0191797893494
1681058884065573784,-0.00420487811789
1681058884068250346,0.00614316388965
1681058884086947282,0.00114675075747
1681058884099892004,-0.00940839853138
1681058884099905406,-0.00161980185658
1681058884130121759,-0.0200055651367
1681058884136070472,-0.0205069556832
1681058884173628099,-0.0207864511758
1681058884181022969,-0.0307348128408
1681058884230863305,-0.0302946027368
1681058884231145773,-0.028259864077
1681058884259580561,-0.0176834780723
1681058884276309629,-0.0157458335161
1681058884313100764,-0.0181222874671
1681058884323549967,-0.0206292141229
1681058884366030814,-0.0179677847773
1681058884376748105,-0.0110242748633
1681058884384375074,-0.0150113813579
1681058884396247002,-0.0191894844174
1681058884404141168,-0.0121768284589
1681058884410763326,-0.0197495818138
1681058884429523259,-0.0160714369267
1681058884435078883,-0.0114578567445
1681058884476430259,-0.0194637253881
1681058884481356785,-0.0181818827987
1681058884513473347,-0.0247908420861
1681058884528750878,-0.0246422551572
1681058884560768248,-0.0244343467057
1681058884575249222,-0.0257175602019
1681058884613213774,-0.02687272802
1681058884618925449,-0.0236082803458
1681058884654238016,-0.0280638821423
1681058884674743614,-0.0245575718582
1681058884675381775,-0.0252116639167
1681058884698490717,-0.0219845585525
1681058884703203213,-0.0610181763768
1681058884706302618,-0.0577596239746
1681058884724561747,-0.0217047929764
1681058884740720154,-0.0129148699343
1681058884767404413,-0.0233324561268
1681058884782304196,-0.0285644922405
1681058884812590883,-0.0209804754704
1681058884825748308,-0.0214688684791
1681058884860860677,-0.0273109935224
1681058884874260793,-0.0215736981481
1681058884907150946,-0.0275780651718
1681058884917783243,-0.025253046304
1681058884976337320,-0.0232066437602
1681058884977161078,-0.0296666435897
1681058884994305948,-0.0414119176567
1681058884995204342,-0.023237105459
1681058885028163505,-0.0541560836136
1681058885030404304,-0.0201025996357
1681058885034514084,-0.0250920653343
1681058885038880429,-0.0400296114385
1681058885074442715,-0.0232282262295
1681058885077695938,-0.0195399243385
1681058885128377886,-0.0222381781787
1681058885130399871,-0.0104935625568
1681058885163920288,-0.0243029017001
1681058885176251299,-0.0149125289172
1681058885218835526,-0.0265950914472
1681058885244363647,-0.0295301415026
1681058885248308614,-0.0255600698292
1681058885267244337,-0.0235819257796
1681058885280232491,-0.0277141127735
1681058885280501776,-0.0222177691758
1681058885301768127,-0.0396521165967
1681058885310478633,6.20207214355
1681058885335862915,-0.0407432094216
1681058885344434712,-0.0285832062364
1681058885372715295,-0.0241517350078
1681058885384879376,-0.0279821902514
1681058885415383877,-0.023233409971
1681058885426254635,-0.0296890307218
1681058885461750647,-0.0183084029704
1681058885475351417,-0.0216503292322
1681058885508294558,-0.0239121317863
1681058885515407260,-0.0370774231851
1681058885563650261,-0.0293100550771
1681058885566515000,-0.0398372486234
1681058885590872047,-0.0348191186786
1681058885592202250,-0.0308289900422
1681058885603431659,-0.0361997410655
1681058885604604344,-0.0235594622791
1681058885641159865,-0.0196429863572
1681058885643381454,-0.0205837655813
1681058885675513217,-0.0218821633607
1681058885678534727,-0.0304920282215
1681058885721610401,-0.0253936555237
1681058885728443708,-0.024791629985
1681058885765529742,-0.0210987944156
1681058885771992480,-0.0114563237876
1681058885804962762,-0.0232154931873
1681058885813780159,-0.0190225336701
1681058885856288206,-0.027627652511
1681058885877169453,-0.0187454279512
1681058885889260667,-0.0223305560648
1681058885906769044,-0.0118671534583
1681058885916615120,6.24294948578
1681058885919600161,-0.0222142357379
1681058885938346580,6.22811746597
1681058885943333989,6.18005800247
1681058885986665125,-0.02684911713
1681058885986882119,-0.0267706718296
1681058886018997459,6.25486707687
1681058886025782463,6.24908208847
1681058886079047504,6.25279474258
1681058886081666101,6.25529241562
1681058886113410182,6.2577958107
1681058886120289896,6.25430250168
1681058886160256165,6.25933504105
1681058886175445226,6.25472545624
1681058886191947521,6.23608446121
1681058886206118869,6.23713827133
1681058886207175402,0.0537012852728
1681058886223643831,0.0508906766772
1681058886233700473,6.25963878632
1681058886240823247,6.25883293152
1681058886273911930,6.25851297379
1681058886291380799,6.2496714592
1681058886320681666,6.25916433334
1681058886328958462,6.26524925232
1681058886366311276,6.2599568367
1681058886371239616,6.25574541092
1681058886416942360,6.25240564346
1681058886431781617,6.24507141113
1681058886437931130,6.25326251984
1681058886453688380,6.25394248962
1681058886460329756,6.24676990509
1681058886473053335,6.24624061584
1681058886486079763,6.25515699387
1681058886493090141,6.24220180511
1681058886546404889,6.25216436386
1681058886553189077,6.25552940369
1681058886578829882,6.25916576385
1681058886587910947,6.2630033493
1681058886619372659,6.25461196899
1681058886629006939,6.25612831116
1681058886661378586,6.26025867462
1681058886671943412,6.25770378113
1681058886719003288,6.25195169449
1681058886719573631,6.25656557083
1681058886734050862,6.25744724274
1681058886744802542,6.25881290436
1681058886760225623,6.26534223557
1681058886789794323,6.26891708374
1681058886797542719,6.26423597336
1681058886798078107,6.242415905
1681058886831221577,0.00800673197955
1681058886840442809,0.0035807651002
1681058886872556200,6.25318956375
1681058886881569692,6.24346351624
1681058886920479482,6.25676822662
1681058886927200093,6.25765752792
1681058886965636939,6.25946569443
1681058886972714883,6.25825166702
1681058887004736497,6.25639915466
1681058887013383659,6.2540307045
1681058887044535724,6.25610542297
1681058887062264217,6.25751113892
1681058887064134555,6.2479429245
1681058887088737893,6.25588512421
1681058887091592537,6.25006961823
1681058887097524630,6.26138544083
1681058887138747754,6.25287151337
1681058887141152506,6.25524759293
1681058887176713545,6.2561750412
1681058887192931893,6.2571721077
1681058887221105104,6.25741624832
1681058887238061914,6.26572418213
1681058887271046700,6.2565164566
1681058887285242947,6.25273227692
1681058887312784654,6.24828958511
1681058887315744142,6.2584400177
1681058887333322623,6.26449346542
1681058887336052306,6.26973342896
1681058887350691846,6.25581073761
1681058887354645043,6.25682544708
1681058887392063915,6.2572889328
1681058887400346769,6.24742221832
1681058887433838093,6.26118898392
1681058887448213868,6.25223636627
1681058887482938826,6.25941944122
1681058887496478538,6.26248121262
1681058887524749926,6.25579500198
1681058887535421159,6.25165224075
1681058887564305143,6.25099897385
1681058887573128330,6.24045562744
1681058887575084462,6.24964523315
1681058887611788312,6.25400590897
1681058887625689306,6.25928449631
1681058887630844617,6.23450469971
1681058887641459138,6.25707101822
1681058887673205409,6.26050615311
1681058887690331470,6.25279760361
1681058887735670509,6.24798679352
1681058887739300826,6.24940490723
1681058887778496499,6.24840497971
1681058887792003873,6.26872158051
1681058887793225311,6.2597899437
1681058887796625775,6.25537347794
1681058887813967069,6.25757932663
1681058887838341165,6.26444196701
